ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
030101010201040402_pdb,std,0.3032917348190718,0.34261643348068693,0.38908946640588393,0.21969150925885544,0.23357548709403486,0.33986571770665897
030301010202040401_pdb,mean,0.8824772503101498,0.8610281225176225,0.9106685669221614,0.7187568363027267,0.7464940273836149,0.9934488994420392
030301010202040401_pdb,max,1.8665466658846066,2.0697310374652864,2.03999875913908,1.4271692828652067,1.67463833256854,2.444268297697648
030301010202040401_pdb,min,0.3148062172864846,0.22152415933108693,0.2859781965333237,0.20289539880241184,0.22768479786189316,0.2088020767444449
030301010202040401_pdb,std,0.25994947841880434,0.31996053331289936,0.30783479639559314,0.20988838996571252,0.23397232424385989,0.3765686233060761
010101020102020102_pdb,mean,0.9537560472783178,0.8457102090957886,1.0649064156367105,0.6939568485474187,0.6772915773247867,0.9048197561615826
010101020102020102_pdb,max,2.247286111914139,1.921952903689729,2.7225612372722527,1.6382343316411456,1.4544782480127503,2.3807197238260907
010101020102020102_pdb,min,0.3331555253959924,0.267331025357804,0.2851480952694139,0.2145201627438792,0.24273414193288279,0.20501259234563982
010101020102020102_pdb,std,0.2988387835182694,0.3035093433388322,0.3889655515138003,0.22967146549314404,0.2052882221012656,0.34208800221586944
010201020202010301_pdb,mean,0.9550642296594127,0.9070553851438304,1.0231211981213517,0.7505744289091235,0.7391454761926762,0.9985816203152179
010201020202010301_pdb,max,2.3597168545680423,2.0173549741718335,2.4367510693041896,1.828891693359602,1.6709655457958805,2.58782687908325
010201020202010301_pdb,min,0.31547670395098426,0.24835582908906123,0.2872799327275463,0.20344973426532423,0.2416750738728187,0.26801481053205856
